transaction_id,account_id,transaction_date,amount,currency,transaction_type,merchant_id
2784.0,136.0,2024-05-26,932.51,EUR,purchase,561c9210-97fe-46c5-8c9a-9f24d7b4c294
2785.0,136.0,2024-03-23,236.68,IDR,transfer,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2786.0,136.0,2023-10-10,308.0,IDR,deposit,8da00495-5cce-4ba9-b1d4-ee098fd33afc
2787.0,136.0,2024-11-24,601.18,EUR,withdrawal,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2787.0,136.0,2024-11-24,601.18,EUR,withdrawal,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2788.0,136.0,2023-09-02,830.61,IDR,withdrawal,6257a4a2-f204-4e89-8a4b-55630cf477ef
2789.0,136.0,2025-06-16,829.07,EUR,transfer,28e213bc-e6fd-47af-9d84-caccf6729464
2790.0,137.0,2023-12-09,930.59,JPY,withdrawal,a107cc46-8634-4718-aba6-adb37afeb114
2791.0,137.0,2023-08-23,,IDR,withdrawal,88476c56-827c-4f8c-940a-c5e981df6517
2792.0,137.0,2023-10-18,321.66,EUR,withdrawal,bd44089d-9dd2-49de-bd98-fe336498abe9
2793.0,137.0,2023-12-19,171.14,IDR,purchase,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2794.0,137.0,2023-08-24,502.85,JPY,purchase,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2795.0,137.0,2024-11-12,53.17,IDR,purchase,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2796.0,137.0,2024-05-11,307.95,EUR,deposit,a107cc46-8634-4718-aba6-adb37afeb114
2797.0,137.0,2024-07-24,438.92,IDR,purchase,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2798.0,137.0,2024-10-30,581.0,JPY,withdrawal,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2799.0,137.0,2024-10-05,901.4,JPY,purchase,f778c676-750d-412e-8164-ceec64ab851b
2800.0,137.0,2023-09-05,530.32,USD,withdrawal,5a575539-9556-4a2d-b713-b4663da06476
2801.0,137.0,2024-01-09,521.64,USD,transfer,2314d0c8-09f6-4405-8b99-00340a4e2552
2802.0,138.0,2025-01-06,812.27,EUR,transfer,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2803.0,138.0,2023-08-10,10.63,IDR,purchase,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2804.0,138.0,2025-06-04,445.73,EUR,deposit,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2805.0,138.0,,812.36,AUD,purchase,91fdfa4f-0d18-4b95-a68c-84770b95017c
2806.0,138.0,2025-06-09,478.89,JPY,purchase,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2807.0,138.0,2025-03-31,742.56,JPY,purchase,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2808.0,138.0,2024-07-08,813.82,IDR,,4cbf131d-901b-4def-b56f-f8ce7d66971e
2809.0,138.0,2024-11-10,262.73,AUD,purchase,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2810.0,138.0,2024-04-20,49.18,EUR,purchase,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2811.0,138.0,2025-01-25,832.83,USD,purchase,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2812.0,138.0,2025-05-12,663.91,IDR,transfer,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2813.0,138.0,2025-03-23,515.09,AUD,transfer,bd44089d-9dd2-49de-bd98-fe336498abe9
2814.0,138.0,,171.53,JPY,deposit,4cbf131d-901b-4def-b56f-f8ce7d66971e
2815.0,138.0,2023-09-12,349.18,USD,purchase,83c501cb-fef7-49ea-bf8e-548328caaa1d
2816.0,138.0,2024-10-24,441.67,AUD,purchase,28e213bc-e6fd-47af-9d84-caccf6729464
2817.0,139.0,2024-08-21,188.34,USD,transfer,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2818.0,139.0,2025-01-18,750.86,IDR,deposit,6257a4a2-f204-4e89-8a4b-55630cf477ef
2819.0,139.0,2025-04-01,,EUR,transfer,79474bfa-cdd0-44d4-9542-27deb6adf48b
2820.0,139.0,2025/88/77,183.04,AUD,deposit,9561c813-0d25-4caa-b8ad-ad873a4045dd
2821.0,139.0,2024-01-05,536.84,AUD,transfer,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2822.0,139.0,2025/88/77,945.31,USD,,6257a4a2-f204-4e89-8a4b-55630cf477ef
2823.0,139.0,2023-10-13,577.52,JPY,transfer,bd44089d-9dd2-49de-bd98-fe336498abe9
2824.0,139.0,2024-01-16,823.29,IDR,purchase,9561c813-0d25-4caa-b8ad-ad873a4045dd
2825.0,139.0,2024-05-08,error,IDR,withdrawal,28e213bc-e6fd-47af-9d84-caccf6729464
2826.0,139.0,2023-12-20,20.96,EUR,purchase,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2827.0,139.0,2024-11-23,857.79,JPY,deposit,28e213bc-e6fd-47af-9d84-caccf6729464
2828.0,139.0,2024-09-20,315.83,USD,purchase,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2829.0,139.0,2025-06-23,826.53,USD,purchase,896490ab-4926-4e5f-b878-6140ac2a4f71
2830.0,139.0,2024-09-12,879.44,EUR,transfer,44790612-1f5d-488f-b76a-bf093de28859
2831.0,139.0,2024-09-12,932.73,EUR,transfer,9561c813-0d25-4caa-b8ad-ad873a4045dd
2832.0,139.0,2025-01-27,915.1,AUD,transfer,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2833.0,139.0,2025-02-11,353.88,USD,deposit,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2834.0,139.0,2024-09-25,873.94,USD,deposit,4cbf131d-901b-4def-b56f-f8ce7d66971e
2835.0,139.0,2024-12-06,450.91,JPY,transfer,5a575539-9556-4a2d-b713-b4663da06476
2836.0,139.0,2024-12-26,568.53,USD,purchase,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2837.0,139.0,,393.49,EUR,withdrawal,32f57510-24ee-44a6-8145-65c75d986115
2838.0,139.0,2023-10-16,457.48,JPY,transfer,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2838.0,139.0,2023-10-16,457.48,JPY,transfer,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2839.0,139.0,2025-03-02,914.2,JPY,deposit,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2840.0,139.0,2024-09-06,705.09,USD,transfer,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2841.0,,2024-08-03,205.53,IDR,transfer,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2842.0,139.0,2024-11-23,373.93,AUD,purchase,28e213bc-e6fd-47af-9d84-caccf6729464
2843.0,139.0,2024-08-25,214.78,EUR,transfer,28e213bc-e6fd-47af-9d84-caccf6729464
2844.0,140.0,2024-10-12,872.49,IDR,transfer,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
2845.0,140.0,2025-06-13,579.43,USD,transfer,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2846.0,140.0,2025-05-21,418.97,AUD,purchase,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2847.0,140.0,2024-09-06,506.15,AUD,transfer,9561c813-0d25-4caa-b8ad-ad873a4045dd
2848.0,140.0,2025-07-29,320.58,EUR,deposit,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2849.0,140.0,2025-04-09,454.22,IDR,withdrawal,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2850.0,140.0,2024-05-28,425.39,USD,purchase,9561c813-0d25-4caa-b8ad-ad873a4045dd
2851.0,140.0,2024-11-05,832.27,USD,withdrawal,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2852.0,140.0,2025-03-26,591.06,AUD,transfer,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2853.0,140.0,2024-03-24,443.74,EUR,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2854.0,140.0,2024-01-23,,USD,withdrawal,797ebe87-98cf-4188-86d2-5913a1173719
2854.0,140.0,2024-01-23,761.22,USD,withdrawal,797ebe87-98cf-4188-86d2-5913a1173719
2855.0,140.0,2024-09-02,13.44,IDR,withdrawal,2314d0c8-09f6-4405-8b99-00340a4e2552
2856.0,140.0,2024-05-01,873.47,EUR,transfer,28e213bc-e6fd-47af-9d84-caccf6729464
2857.0,140.0,2024-09-06,787.74,USD,withdrawal,f778c676-750d-412e-8164-ceec64ab851b
2858.0,140.0,2025-01-26,611.6,JPY,withdrawal,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2859.0,140.0,2024-04-20,error,JPY,deposit,6257a4a2-f204-4e89-8a4b-55630cf477ef
2860.0,140.0,2024-06-26,160.4,AUD,purchase,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2861.0,140.0,2025-07-02,714.87,EUR,withdrawal,9561c813-0d25-4caa-b8ad-ad873a4045dd
2862.0,140.0,2023-08-01,error,AUD,transfer,93e34c35-ef0a-473d-93d2-d56dd0401587
2863.0,140.0,2023-08-26,982.98,EUR,withdrawal,83c501cb-fef7-49ea-bf8e-548328caaa1d
2864.0,140.0,2024-02-24,991.86,EUR,deposit,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2865.0,140.0,2023-08-12,890.18,JPY,purchase,6257a4a2-f204-4e89-8a4b-55630cf477ef
2866.0,140.0,2023-11-07,error,AUD,transfer,6257a4a2-f204-4e89-8a4b-55630cf477ef
2867.0,140.0,,215.9,JPY,transfer,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2868.0,140.0,2023-08-05,57.03,USD,deposit,a107cc46-8634-4718-aba6-adb37afeb114
2869.0,140.0,2025-07-20,391.53,,deposit,4efc8248-e10b-4a47-bfae-b7487781321e
2870.0,141.0,2024-01-05,error,AUD,deposit,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2871.0,141.0,2024-03-18,495.44,AUD,purchase,
2872.0,141.0,2025-02-14,216.97,USD,transfer,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2873.0,141.0,2025-06-20,110.05,USD,transfer,44790612-1f5d-488f-b76a-bf093de28859
2874.0,141.0,2025/88/77,496.12,IDR,deposit,797ebe87-98cf-4188-86d2-5913a1173719
2875.0,141.0,,743.74,USD,withdrawal,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
2876.0,141.0,2025/88/77,964.45,IDR,deposit,5a575539-9556-4a2d-b713-b4663da06476
2877.0,141.0,2024-09-21,983.27,IDR,deposit,28e213bc-e6fd-47af-9d84-caccf6729464
2878.0,141.0,2025/88/77,145.08,IDR,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2879.0,141.0,2023-10-08,270.61,USD,deposit,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2880.0,141.0,2024-07-02,446.63,JPY,purchase,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2881.0,141.0,2023-11-23,421.25,EUR,withdrawal,32f57510-24ee-44a6-8145-65c75d986115
2882.0,141.0,2024-02-10,651.89,AUD,purchase,cbf81f86-4ec3-4970-956d-80e46aa26216
2883.0,141.0,2025-05-12,948.07,AUD,deposit,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
2884.0,141.0,2024-01-30,132.28,IDR,purchase,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2885.0,141.0,2024-02-04,540.95,IDR,transfer,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2886.0,141.0,2024-03-07,428.53,JPY,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2887.0,141.0,2024-09-21,999.13,IDR,deposit,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2888.0,141.0,2024-09-19,511.66,AUD,purchase,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2889.0,141.0,2024-01-06,33.5,EUR,purchase,f99f0704-20f0-456a-9e6a-66289c6d52d5
2890.0,141.0,2023-09-26,51.3,AUD,withdrawal,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2891.0,141.0,2024-03-25,730.63,IDR,withdrawal,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2892.0,141.0,2024-07-18,510.35,USD,withdrawal,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
2893.0,141.0,2024-07-22,965.5,EUR,withdrawal,797ebe87-98cf-4188-86d2-5913a1173719
2894.0,141.0,,169.0,JPY,withdrawal,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2895.0,141.0,2024-12-26,329.52,USD,purchase,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2895.0,141.0,2024-12-26,329.52,USD,purchase,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2896.0,141.0,2025-03-22,519.48,JPY,transfer,5a575539-9556-4a2d-b713-b4663da06476
2897.0,142.0,2023-10-09,5.82,AUD,purchase,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
2898.0,142.0,2024-11-12,error,USD,transfer,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2899.0,142.0,2023-08-28,628.15,JPY,withdrawal,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2900.0,142.0,2025-03-13,582.39,JPY,purchase,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2900.0,142.0,2025-03-13,582.39,JPY,purchase,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2901.0,142.0,2024-05-05,795.36,USD,transfer,32f57510-24ee-44a6-8145-65c75d986115
2902.0,142.0,2025/88/77,error,AUD,deposit,cbf81f86-4ec3-4970-956d-80e46aa26216
2903.0,142.0,2025-06-04,435.13,EUR,transfer,18c8a616-2410-4e9a-bf77-9cae7318b96d
2904.0,142.0,2024-04-01,523.87,AUD,deposit,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2905.0,142.0,2025-05-05,,IDR,withdrawal,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
,142.0,2025/88/77,260.51,IDR,withdrawal,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2907.0,142.0,2025-06-11,278.46,JPY,deposit,896490ab-4926-4e5f-b878-6140ac2a4f71
2908.0,142.0,2023-10-28,704.35,EUR,purchase,6257a4a2-f204-4e89-8a4b-55630cf477ef
2909.0,142.0,2025-02-14,138.81,EUR,purchase,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2910.0,142.0,2025-01-28,920.73,AUD,deposit,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2911.0,142.0,2025-04-12,890.79,AUD,purchase,80051b10-66c1-4dca-8255-da619a3b0319
2912.0,142.0,2025-06-09,325.44,IDR,withdrawal,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2913.0,142.0,2024-11-06,951.08,USD,purchase,896490ab-4926-4e5f-b878-6140ac2a4f71
2914.0,142.0,2024-11-05,620.14,EUR,deposit,6257a4a2-f204-4e89-8a4b-55630cf477ef
2915.0,142.0,2023-09-09,686.93,IDR,deposit,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2915.0,142.0,2023-09-09,686.93,IDR,deposit,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2916.0,142.0,2024-08-18,665.89,USD,purchase,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2917.0,142.0,2024-03-21,219.84,USD,purchase,28e213bc-e6fd-47af-9d84-caccf6729464
2918.0,142.0,2025/88/77,522.85,EUR,withdrawal,28e213bc-e6fd-47af-9d84-caccf6729464
2919.0,142.0,2024-03-26,990.21,USD,withdrawal,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2920.0,142.0,2024-12-23,265.23,JPY,transfer,f99f0704-20f0-456a-9e6a-66289c6d52d5
2921.0,142.0,2023-11-20,225.16,IDR,deposit,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2922.0,142.0,2024-12-05,970.67,EUR,transfer,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2923.0,142.0,2025-07-30,852.28,USD,purchase,88476c56-827c-4f8c-940a-c5e981df6517
2924.0,142.0,2025-07-10,237.36,EUR,deposit,80051b10-66c1-4dca-8255-da619a3b0319
2925.0,142.0,2025-02-01,260.21,USD,transfer,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2926.0,143.0,2024-09-24,940.26,EUR,transfer,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
2927.0,,2023-10-05,394.85,JPY,transfer,91fdfa4f-0d18-4b95-a68c-84770b95017c
2928.0,143.0,2024-06-11,783.39,IDR,purchase,88476c56-827c-4f8c-940a-c5e981df6517
2929.0,143.0,2025-02-25,883.99,AUD,deposit,88476c56-827c-4f8c-940a-c5e981df6517
2930.0,143.0,2023-11-17,467.61,USD,withdrawal,8da00495-5cce-4ba9-b1d4-ee098fd33afc
2930.0,143.0,2023-11-17,467.61,USD,withdrawal,8da00495-5cce-4ba9-b1d4-ee098fd33afc
2931.0,143.0,2024-04-02,413.37,IDR,transfer,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2932.0,143.0,2024-07-13,126.43,EUR,deposit,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2933.0,143.0,2025-01-26,419.86,EUR,purchase,93e34c35-ef0a-473d-93d2-d56dd0401587
2934.0,143.0,2024-09-04,790.84,IDR,withdrawal,91fdfa4f-0d18-4b95-a68c-84770b95017c
2935.0,143.0,2024-02-08,error,IDR,deposit,5e4cb287-0442-41db-90d4-ea6779928faa
2936.0,143.0,2024-05-18,766.65,JPY,withdrawal,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2937.0,143.0,2025/88/77,531.67,JPY,withdrawal,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2938.0,143.0,2024-12-23,677.49,AUD,withdrawal,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2939.0,143.0,2025-02-08,517.3,USD,transfer,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2940.0,143.0,2024-07-17,774.36,USD,purchase,83c501cb-fef7-49ea-bf8e-548328caaa1d
2941.0,144.0,2023-12-23,311.69,EUR,withdrawal,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2942.0,144.0,2024-05-15,402.05,AUD,transfer,
2943.0,144.0,2024-09-21,240.48,,transfer,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2944.0,144.0,2024-09-14,203.43,USD,transfer,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
2945.0,144.0,2025-07-29,623.27,USD,deposit,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
2946.0,144.0,2024-08-18,210.65,USD,withdrawal,6257a4a2-f204-4e89-8a4b-55630cf477ef
2947.0,144.0,2024-01-25,496.89,AUD,transfer,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
2948.0,144.0,2024-02-11,105.86,EUR,deposit,cbf81f86-4ec3-4970-956d-80e46aa26216
2949.0,144.0,2024-06-10,977.79,IDR,purchase,bd44089d-9dd2-49de-bd98-fe336498abe9
2950.0,144.0,2024-12-13,845.56,IDR,deposit,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2951.0,144.0,2024-09-25,77.96,IDR,withdrawal,797ebe87-98cf-4188-86d2-5913a1173719
2952.0,144.0,2023-10-22,473.08,JPY,purchase,32f57510-24ee-44a6-8145-65c75d986115
2953.0,144.0,2024-05-29,468.51,JPY,purchase,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2954.0,144.0,2024-04-24,28.46,AUD,transfer,93e34c35-ef0a-473d-93d2-d56dd0401587
2955.0,144.0,2023-12-18,203.6,JPY,deposit,32f57510-24ee-44a6-8145-65c75d986115
2956.0,144.0,2024-04-08,121.49,EUR,purchase,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
2957.0,144.0,2024-11-22,560.1,EUR,deposit,
2957.0,144.0,2024-11-22,560.1,EUR,deposit,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
2958.0,144.0,2025-02-13,723.07,JPY,purchase,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2959.0,144.0,2023-12-02,257.64,EUR,withdrawal,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2960.0,144.0,2024-04-12,163.11,USD,transfer,561c9210-97fe-46c5-8c9a-9f24d7b4c294
2961.0,144.0,2025-03-23,383.04,JPY,transfer,
2962.0,145.0,2025-03-09,682.56,USD,withdrawal,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2963.0,145.0,2024-10-29,914.48,EUR,purchase,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2964.0,145.0,2024-06-17,116.32,EUR,transfer,44790612-1f5d-488f-b76a-bf093de28859
2964.0,145.0,2024-06-17,116.32,EUR,transfer,44790612-1f5d-488f-b76a-bf093de28859
2965.0,145.0,2025-06-06,927.82,AUD,deposit,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2966.0,145.0,2024-01-18,212.67,AUD,withdrawal,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2967.0,145.0,2024-12-13,542.29,USD,purchase,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2968.0,145.0,2023-11-23,738.85,USD,deposit,f778c676-750d-412e-8164-ceec64ab851b
2969.0,145.0,2025-01-14,101.83,IDR,transfer,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2970.0,145.0,2023-10-02,713.2,AUD,deposit,f778c676-750d-412e-8164-ceec64ab851b
2971.0,145.0,2025/88/77,error,USD,deposit,80051b10-66c1-4dca-8255-da619a3b0319
2972.0,145.0,2024-01-25,768.94,AUD,transfer,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
2973.0,145.0,2024-10-27,247.54,USD,withdrawal,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2974.0,145.0,2023-11-16,905.93,USD,withdrawal,f778c676-750d-412e-8164-ceec64ab851b
2975.0,145.0,2025-03-31,765.31,IDR,deposit,93e34c35-ef0a-473d-93d2-d56dd0401587
2976.0,145.0,2024-02-27,error,AUD,transfer,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2977.0,145.0,2024-04-07,383.97,JPY,deposit,a107cc46-8634-4718-aba6-adb37afeb114
2978.0,145.0,2025-03-10,773.39,USD,transfer,6257a4a2-f204-4e89-8a4b-55630cf477ef
2979.0,145.0,2024-03-11,204.37,IDR,transfer,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2980.0,145.0,2024-07-10,481.2,JPY,purchase,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2981.0,145.0,2024-03-30,318.73,EUR,transfer,896490ab-4926-4e5f-b878-6140ac2a4f71
2982.0,145.0,2025-01-22,840.7,JPY,withdrawal,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2983.0,145.0,2024-01-02,563.06,JPY,transfer,93e34c35-ef0a-473d-93d2-d56dd0401587
2984.0,145.0,2024-09-03,186.75,USD,transfer,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2985.0,145.0,2025-01-30,136.97,EUR,withdrawal,32f57510-24ee-44a6-8145-65c75d986115
2986.0,146.0,2024-09-05,943.14,JPY,transfer,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2987.0,146.0,2024-10-29,358.78,JPY,transfer,561c9210-97fe-46c5-8c9a-9f24d7b4c294
2988.0,146.0,2025-07-26,896.02,AUD,transfer,bd44089d-9dd2-49de-bd98-fe336498abe9
2989.0,146.0,2024-12-21,177.19,EUR,deposit,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2990.0,146.0,2024-12-01,26.37,EUR,transfer,4efc8248-e10b-4a47-bfae-b7487781321e
2991.0,146.0,2024-05-02,742.46,JPY,transfer,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2992.0,146.0,2025-05-24,314.96,JPY,transfer,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2993.0,146.0,2024-08-20,500.69,IDR,deposit,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2994.0,146.0,2024-02-03,850.69,EUR,deposit,93e34c35-ef0a-473d-93d2-d56dd0401587
2995.0,146.0,2023-09-13,477.38,EUR,transfer,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2996.0,146.0,2023-12-25,60.58,EUR,transfer,6257a4a2-f204-4e89-8a4b-55630cf477ef
2997.0,146.0,2024-12-22,75.94,JPY,transfer,561c9210-97fe-46c5-8c9a-9f24d7b4c294
2998.0,146.0,2024-02-15,492.33,IDR,withdrawal,88476c56-827c-4f8c-940a-c5e981df6517
2999.0,146.0,2024-07-05,372.58,JPY,withdrawal,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
3000.0,146.0,2025-06-21,940.06,USD,withdrawal,bd44089d-9dd2-49de-bd98-fe336498abe9
3001.0,146.0,2023-09-18,error,JPY,purchase,6257a4a2-f204-4e89-8a4b-55630cf477ef
3002.0,147.0,2024-11-25,185.2,USD,purchase,f99f0704-20f0-456a-9e6a-66289c6d52d5
3003.0,147.0,2024-11-27,868.48,USD,withdrawal,18c8a616-2410-4e9a-bf77-9cae7318b96d
3004.0,147.0,2025-05-29,194.82,IDR,purchase,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
3005.0,147.0,2024-04-20,199.09,EUR,deposit,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
3006.0,147.0,2023-10-18,224.65,EUR,deposit,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
3007.0,147.0,2024-03-01,242.42,AUD,purchase,93dfd907-9416-44dc-86b2-8deff8d8b7f1
3008.0,147.0,2025-05-07,929.7,IDR,deposit,6257a4a2-f204-4e89-8a4b-55630cf477ef
3009.0,147.0,2024-05-09,219.76,EUR,transfer,83c501cb-fef7-49ea-bf8e-548328caaa1d
3010.0,147.0,2025-07-17,87.92,JPY,withdrawal,91fdfa4f-0d18-4b95-a68c-84770b95017c
3011.0,147.0,2024-08-06,299.17,USD,withdrawal,f99f0704-20f0-456a-9e6a-66289c6d52d5
3012.0,147.0,2024-12-31,453.11,JPY,withdrawal,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
3013.0,147.0,2025-05-22,356.54,AUD,deposit,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
3014.0,147.0,2024-07-20,1.57,USD,transfer,93dfd907-9416-44dc-86b2-8deff8d8b7f1
3015.0,147.0,2024-10-10,364.02,EUR,purchase,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
3015.0,147.0,2024-10-10,364.02,EUR,purchase,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
3016.0,147.0,2023-10-04,715.15,EUR,purchase,c35bec2c-3098-47b2-900e-15c0b89bdf7f
3017.0,147.0,2023-12-24,78.68,IDR,withdrawal,88476c56-827c-4f8c-940a-c5e981df6517
3018.0,147.0,2025-07-07,259.79,EUR,withdrawal,c35bec2c-3098-47b2-900e-15c0b89bdf7f
3019.0,147.0,2025/88/77,193.24,EUR,withdrawal,91fdfa4f-0d18-4b95-a68c-84770b95017c
3020.0,148.0,2025-01-02,809.78,IDR,purchase,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
3021.0,148.0,2023-08-30,729.66,USD,withdrawal,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
3022.0,148.0,2025-06-05,813.35,EUR,withdrawal,9561c813-0d25-4caa-b8ad-ad873a4045dd
3023.0,148.0,2024-03-10,193.56,JPY,withdrawal,bd44089d-9dd2-49de-bd98-fe336498abe9
3024.0,148.0,2024-07-24,8.24,AUD,withdrawal,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
3025.0,148.0,2025-01-26,965.95,EUR,,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
3026.0,148.0,2023-08-14,751.61,AUD,withdrawal,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
3027.0,148.0,2024-12-13,243.48,JPY,transfer,6e51484d-1b84-4dc3-98e0-49de0217ea0e
